,id,Metacyc_ID,SMILES,KEGG_ID
2330,2330,,CC(C)(C)c1ccc(C(=O)O)cc1,C14267
2331,2331,,CC(=O)OCCCc1ccccc1,C17058
2332,2332,,CC(=O)OCC(C)c1ccccc1,C17060
2333,2333,,CCCCCCc1ccc(O)cc1,C14197
2334,2334,,CC(C)C(=O)c1ccc(O)c(O)c1,C15201
2335,2335,,CC(C)OC(=O)c1ccc(O)cc1,C19707
2336,2336,,Cc1cc(O)c(O)c(C(C)(C)C)c1,C03685
2337,2337,,CCC=CCC=CCC=CCCO,C08042
2338,2338,,O=C(O)c1cccc(C(=O)O)c1O,C13705
2339,2339,,O=C(O)c1ccc(O)cc1C(=O)O,C06415
2340,2340,,COc1cc(O)c(C(C)=O)c(O)c1,C10417
2341,2341,,COc1cc(C)cc(OC)c1OC,C17265
2342,2342,,C1CC2OC2C1OC1CCC2OC12,C18808
2343,2343,,CC1(O)C(=O)C2C(C3OC31)C2(C)C,C17268
2344,2344,,COc1cc(OC)c(OC)cc1C,C17266
2345,2345,,CC1CCC(C(C=O)=CO)C1C=O,C05772
2346,2346,,c1ccc2c(c1)Cc1ccccc1O2,C01356
2347,2347,,CC=CC#CC#CC=Cc1ccco1,C16406
2348,2348,,Oc1ccc2c(c1)Cc1ccccc1-2,C14192
2349,2349,,O=C(c1ccccc1)c1ccccc1,C06038
2350,2350,,C(#Cc1ccco1)Cc1ccccc1,C08073
2351,2351,,O=C(O)C1CCC2CCCCC2C1,C13721
2352,2352,,CC(C)=CCCC(C)=CCOC=O,C12008
2353,2353,,c1ccc(CCc2ccccc2)cc1,C14416
2354,2354,,COc1cc(O)cc(OC)c1OC,C10506
2355,2355,,CC(C(=O)O)C1=CC=CC(O)C1O,C11170
2356,2356,,Oc1ccc2oc3ccccc3c2c1,C14139
2357,2357,,CC12CC(O)C(CC(=O)O1)C2(C)C,C03604
2358,2358,,C=CC(=O)OCC(CC)CCCC,C18877
2359,2359,,O=C1CCCCCCCCCCO1,C13235
2360,2360,,CCCCCCCC1CCC(=O)O1,C08308
2361,2361,,CC(C)=CCCC(C)CCOC=O,C12009
2362,2362,,O=C(O)CC1CCCCC1C(=O)O,C13720
2363,2363,,C=C(C)C#Cc1cc(C=O)ccc1O,C08141
2364,2364,,CC1=CC(=O)c2ccc(C)cc2C1=O,C10051
2365,2365,,Oc1ccc(-c2ccc(O)cc2)cc1,C13925
2366,2366,,CC1(C)OC2(C)C(O)CC1CC2O,C17013
2367,2367,,C=C(C)C(CO)CCC(C)C(=O)O,C11121
2368,2368,,CCCCCCCCC(=O)C(=O)O,C13620
2369,2369,,O=C(O)c1cc2ccccc2cc1O,C15716
2370,2370,,Cc1cc(O)c2c(c1)C(=O)C=CC2=O,C10140
2371,2371,,OCCC1C(CO)=C(CO)CC1O,C17371
2372,2372,,CCCC=C1OC(=O)c2ccccc21,C16412
2373,2373,,CC(O)(CC(=O)O)CC(=O)C(=O)O,C03796
2374,2374,,O=C1CC(O)(CO)C(O)C(O)C1=O,C17092
2375,2375,,O=c1ccc2cc3c(cc2o1)OCO3,C17568
2376,2376,,CCOc1ccc2ccc(=O)oc2c1,C10791
2377,2377,,OCc1ccc2ccc(O)c(O)c2c1,C13713
2378,2378,,COC1=CC(=O)c2ccc(OC)cc21,C17411
2379,2379,,O=C1CCC(C(=O)O)c2ccccc21,C14831
2380,2380,,CCCC=C1OC(=O)C2=C1CCC=C2,C16471
2381,2381,,CCCOC(=O)C=Cc1ccccc1,C06047
2382,2382,,CCCCC1OC(=O)c2ccccc21,C17346
2383,2383,,CC(C)=CCc1cc(C=O)ccc1O,C12183
2384,2384,,COc1ccc2c(c1)OC(C)(C)C=C2,C08753
2385,2385,,COC1=CC(=O)c2cc(C)oc2C1=O,C10031
2386,2386,,Cc1cc2cc(O)cc(O)c2c(=O)o1,C03594
2387,2387,,O=C(O)C=Cc1ccc2c(c1)OCO2,C17567
2388,2388,,O=C1C=CC2(CCC23C=CC(=O)O3)O1,C16402
2389,2389,,COC1C(O)OC(C)C(O)C1OC,C11640
2390,2390,,CC=Cc1cc2c(cc1OC)OCO2,C10176
2391,2391,,C=CCc1cc2c(cc1OC)OCO2,C10231
2392,2392,,C=CCc1cc(OC)c2c(c1)OCO2,C10219
2393,2393,,OCc1ccc2c(c1)C(O)C(O)C=C2,C13712
2394,2394,,CC1CC(=O)c2c(O)cccc2C1O,C12062
2395,2395,,C=CC=C(CO)c1cc(O)ccc1O,C16388
2396,2396,,COc1cc(C=CC(C)=O)ccc1O,C17324
2397,2397,,CCCC=C1OC(=O)C2=C1CCCC2,C17369
2398,2398,,CCCCC1OC(=O)C2=C1CCC=C2,C17345
2399,2399,,CC(=O)Oc1cc(C)ccc1C(C)C,C09647
2400,2400,,Cc1cccc2c1ccc1ccccc12,C18911
2401,2401,,CC(=O)C=CC1C(C)=CCCC1(C)C,C11999
2402,2402,,CCCCCCCc1ccc(O)cc1,C14429
2403,2403,,COC(=O)c1ccccc1C(=O)OC,C10957
2404,2404,,CCC(=O)c1cc2c(cc1O)OCO2,C16466
2405,2405,,COC(=O)C=Cc1ccc(O)c(O)c1,C10216
2406,2406,,O=C1c2c(O)cccc2C(O)CC1O,C09714
2407,2407,,CC(C)COC(=O)c1ccc(O)cc1,C19706
2408,2408,,COc1cc(CCC(C)=O)ccc1O,C16877
2409,2409,,Oc1cc2ccccc2c2ccccc12,C11147
2410,2410,,C1=CC2OC2c2ccc3ccccc3c21,C11148
2411,2411,,c1ccc2c(c1)-c1ccccc1C1OC21,C11146
2412,2412,,Oc1cccc2c1ccc1ccccc12,C11149
2413,2413,,CCCCC1OC(=O)C2=CCCCC21,C16485
2414,2414,,CCCCC1OC(=O)C2C=CCCC12,C16422
2415,2415,,CCCCCCOc1ccc(O)cc1,C13940
2416,2416,,C=C1C(=O)OC2CC(C)(O)C(=O)CC12,C16830
2417,2417,,COc1cc(O)cc(OC)c1C(C)=O,C10421
2418,2418,,CC12C(=O)OC(=O)C1(C)C1CCC2O1,C16271
2419,2419,,COc1cc(O)c(C(C)=O)c(OC)c1,C10466
2420,2420,,O=c1ccc2cc3ccccc3cc2o1,C15715
2421,2421,,Oc1ccc(C=Cc2ccccc2)cc1,C14493
2422,2422,,CCCCCC=CC=CC(=O)OCC,C08193
2423,2423,,C=CCOC(=O)CCC1CCCCC1,C12022
2424,2424,,CC(=O)OC1(C)CCC(=C(C)C)CC1,C12018
2425,2425,,C=C(C)C1CCC(C)(OC(C)=O)CC1,C12017
2426,2426,,CC(=O)OC(C)(C)C1CC=C(C)CC1,C12016
2427,2427,,C=CC(C)(CCC=C(C)C)OC(C)=O,C09600
2428,2428,,CC(=O)OC1CC2CCC1(C)C2(C)C,C09576
2429,2429,,c1ccc(CCCc2ccccc2)cc1,C14313
2430,2430,,O=C1OC(=O)c2cccc3cccc1c23,C18594
2431,2431,,CC1=C2CCC(C)(O)C(O)C2OC1=O,C09591
2432,2432,,CC1C(=O)OC2CC(C)(O)C(=O)CC21,C16829
2433,2433,,CC=CC#CC#CC#CC#CC(O)CO,C08136
2434,2434,,CC#CCc1cc2ccccc2c(=O)o1,C16414
2435,2435,,O=C(c1ccccc1)c1ccc(O)cc1,C13838
2436,2436,,OCC=CC#CC#CC=Cc1ccco1,C17350
2437,2437,,Oc1ccc(CCc2ccccc2)cc1,C14054
2438,2438,,CCCCCCCCCC(=O)CC=O,C16432
2439,2439,,CC(=O)OCCC(C)CCC=C(C)C,C12013
2440,2440,,CCCCCCCCCC=CC(=O)O,C21107
2441,2441,,C=CC=CC=CC=CC=CC=CC=CC,C21235
2442,2442,,Cc1ccc(C(C)C)cc2c(C)ccc1-2,C09416
2443,2443,,O=C(O)c1cc(=O)c(O)c(C(=O)O)o1,C19569
2444,2444,,O=C(O)C=CC(=CC(=O)O)CC(=O)O,C05298
2445,2445,,Cc1cc2occc2c2oc(=O)ccc12,C18898
2446,2446,,C=C(C)c1cc2cc(C(C)=O)ccc2o1,C08484
2447,2447,,CC=CC#CC#CC#CC=CC(O)CO,C08154
2448,2448,,Oc1ccc(Cc2ccc(O)cc2)cc1,C13926
2449,2449,,Oc1ccc(OCc2ccccc2)cc1,C13854
2450,2450,,Oc1ccccc1Cc1ccccc1O,C14477
2451,2451,,CCCCCCCCCCCCCO,C14241
2452,2452,,O=c1ccc2cc(O)c3occc3c2o1,C17575
2453,2453,,O=c1ccc2c(O)cc3occc3c2o1,C17574
2454,2454,,O=C(O)COc1ccc2ccccc2c1,C18218
2455,2455,,COC(=O)CCCCCCC(=O)OC,C17246
2456,2456,,CCOC(=O)CCCCC(=O)OCC,C14298
2457,2457,,C=C(C)C1Cc2cc(C(C)=O)ccc2O1,C08728
2458,2458,,c1cc2ccc3cccc4ccc(c1)c2c34,C14043
2459,2459,,CCCCCC(C=O)=Cc1ccccc1,C12001
2460,2460,,CCOC1=C(O)C(C(O)CO)OC1=O,C17804
2461,2461,,O=C(O)c1cccc2ccc(O)c(O)c12,C13701
2462,2462,,CC1=C(O)C(=O)c2c(O)cccc2C1=O,C10076
2463,2463,,O=C1CCC2(O1)OC(=O)c1ccccc12,C06684
2464,2464,,CCCC=C1OC(=O)c2c(O)cccc21,C09659
2465,2465,,CC(=O)c1ccc(O)c(CC=C(C)C)c1,C10441
2466,2466,,CC(C)=CCC1=CC(=O)C(C)=C(C)C1=O,C01915
2467,2467,,c1ccc2c3c4c(cccc4cc2c1)CC3,C18858
2468,2468,,CC(C)=CCCC1(C)C2C=C(C)CCC21,C16540
2469,2469,,COc1cc(O)c2c(=O)cc(C)oc2c1,C19570
2470,2470,,Cc1cccc(C=CC(=O)C(=O)O)c1O,C13694
2471,2471,,CCc1coc2cc(O)cc(O)c2c1=O,C08748
2472,2472,,Cc1cccc2c1OC(O)(C(=O)O)C=C2,C13693
2473,2473,,O=C(O)c1cccc2c1C(O)C(O)C=C2,C13700
2474,2474,,C=CCc1ccc(OC(C)=O)c(OC)c1,C14299
2475,2475,,CCOC(=O)C=Cc1ccc(OC)cc1,C10215
2476,2476,,CC(C)=CCc1cc(O)c(C)c(C)c1O,C02034
2477,2477,,C(C=Cc1ccccc1)=Cc1ccccc1,C14491
2478,2478,,Cc1ccc(C)c2c1ccc1ccccc12,C18864
2479,2479,,CC(=O)C=CC1C(C)=CCC(C)C1(C)C,C09431
2480,2480,,CC(C)(C)CC(C)(C)c1ccc(O)cc1,C13813
2481,2481,,CCCCCCCCc1ccc(O)cc1,C13737
2482,2482,,C1#CC2OC23C=CC=C3C#CC(C2CO2)=C1,C11162
2483,2483,,O=C1C(=O)c2ccccc2-c2ccccc21,C03049
2484,2484,,C=CCc1cc(OC)c(OC)cc1OC,C17264
2485,2485,,C=CCc1cc(OC)c(OC)c(OC)c1,C10190
2486,2486,,CCC1C=C(C(=O)O)C2CCC(=O)C2C1,C15470
2487,2487,,CC=Cc1cc(OC)c(OC)cc1OC,C10171
2488,2488,,CCCCCC1=CC(=O)C=C(OC)C1=O,C10132
2489,2489,,CC=Cc1cc(OC)c(OC)c(OC)c1,C16459
2490,2490,,COc1cccc2c1ccc1ccccc12,C11150
2491,2491,,CCCCCCCOc1ccc(O)cc1,C13845
2492,2492,,C=C(CCc1ccccc1)c1ccccc1,C14294
2493,2493,,c1ccc(C2CCC2c2ccccc2)cc1,C14199
2494,2494,,O=C(C(O)CO)C(O)C(O)C(O)CO,C19057
2495,2495,,Oc1c2ccccc2c(O)c2ccccc12,C15710
2496,2496,,Oc1ccc2cc3ccccc3cc2c1O,C15708
2497,2497,,C=C(C)c1ccc(C)c2ccc(C=O)c-2c1,C09437
2498,2498,,COc1ccc(C=Cc2ccccc2)cc1,C14410
2499,2499,,COc1cc(C(=O)CO)cc(OC)c1O,C10411
2500,2500,,OC1c2ccccc2C(O)c2ccccc21,C15709
2501,2501,,OC1c2ccccc2-c2ccccc2C1O,C11145
2502,2502,,Oc1ccc(C=Cc2ccc(O)cc2)cc1,C13842
2503,2503,,CCCC1CC=CC(O)CCCC(=O)O1,C08242
2504,2504,,CCC=CCC1C(O)CCC1CC(=O)O,C08184
2505,2505,,CC(C)(c1ccccc1)c1ccc(O)cc1,C13872
2506,2506,,COc1ccc(CCc2ccccc2)cc1,C14397
2507,2507,,CC(C)CCCCCCCC=CC(=O)O,C17679
2508,2508,,Cc1cc2c(ccc3c(C)cc(=O)oc32)o1,C18862
2509,2509,,O=C(Oc1ccccc1)c1ccccc1O,C13768
2510,2510,,CC#CC#CC=C1C=CC2(OC=CC2O)O1,C08151
2511,2511,,O=C(Oc1ccccc1)Oc1ccccc1,C14239
2512,2512,,Cc1cc(=O)oc2c1ccc1occ(C)c12,C18861
2513,2513,,O=C(c1ccc(O)cc1)c1ccc(O)cc1,C13828
2514,2514,,O=C(c1ccccc1)c1ccc(O)cc1O,C13823
2515,2515,,O=C(c1ccccc1O)c1ccccc1O,C13907
2516,2516,,CC#CC#CC#CC=CC1OCCCC1O,C08148
2517,2517,,CC(c1ccc(O)cc1)c1ccc(O)cc1,C14063
2518,2518,,Oc1ccc(CCc2cccc(O)c2)cc1,C10010
2519,2519,,Oc1ccc(CCc2ccc(O)cc2)cc1,C14055
2520,2520,,OCc1ccc(OCc2ccccc2)cc1,C11563
2521,2521,,COc1cc2occc2c2oc(=O)ccc12,C17572
2522,2522,,Cc1cc(=O)c2c(O)c3ccoc3cc2o1,C17327
2523,2523,,CC(Oc1ccc2ccccc2c1)C(=O)O,C11203
2524,2524,,CC(=O)c1c(C)cc2cccc(O)c2c1O,C09692
2525,2525,,Oc1ccc(C(O)c2ccc(O)cc2)cc1,C17685
2526,2526,,O=C(O)CCc1ccc2cc(O)ccc2c1,C14345
2527,2527,,c1ccc2c(c1)Cc1ccc3ccccc3c1-2,C18801
2528,2528,,c1ccc2c(c1)Cc1cc3ccccc3cc1-2,C14111
2529,2529,,Cc1cc2c3c(cccc3c1)-c1ccccc1-2,C18908
2530,2530,,Cc1ccc2c3c(cccc13)-c1ccccc1-2,C18909
2531,2531,,c1ccc2c(c1)Cc1c-2ccc2ccccc12,C18800
2532,2532,,CC1=CCc2c(C)coc2CC(C)=CCC1,C16444
2533,2533,,C=C1CCCC2(C)Cc3occ(C)c3CC12,C16407
2534,2534,,CC1=C(O)C(=O)c2c(C)ccc(O)c2C1=O,C10041
2535,2535,,CC(=O)OCc1cocc2c(C=O)ccc1-2,C16304
2536,2536,,C=C(C)C1Cc2cc(C(C)=O)c(O)cc2O1,C08487
2537,2537,,C=C(C)C1Oc2ccc(C(C)=O)cc2C1O,C08715
2538,2538,,CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,C08742
2539,2539,,c1cc2c3c(c1)ccc1cccc(c13)C1OC21,C17721
2540,2540,,C1=c2ccc3cccc4ccc(c2c43)C2OC12,C17734
2541,2541,,Oc1cc2ccc3cccc4ccc(c1)c2c34,C17735
2542,2542,,Oc1ccc2ccc3cccc4ccc1c2c34,C14251
2543,2543,,CC1=C2CC3CCC(C)C2(CC1=O)C3(C)C,C16883
2544,2544,,CC(C)=C1CCC2=CC(=O)CC(C)C2(C)C1,C09483
2545,2545,,C=CC(C)=CCC=C(C)CCC=C(C)C=O,C09468
2546,2546,,Cc1cc(O)c2c(c1)C(C(C)C)CCC2C,C09676
2547,2547,,C=C(C)C1CCC2(C)CCC(=O)C(C)=C2C1,C16562
2548,2548,,CC1=CCC(=C(C)C)C(=O)CC(C)=CCC1,C16450
2549,2549,,CC1=CC(=O)CC(C)C12CCC(=C(C)C)C2,C09484
2550,2550,,CC(C)=CCCC(C)=CCCc1ccoc1,C16272
2551,2551,,CC(C)=CC(=O)CC(C)C1=CCC(C)=CC1,C16874
2552,2552,,C=CC(=C)CCC=C(C)CCC=C(C)C=O,C09469
2553,2553,,O=c1c(O)cccc2cc(O)c(O)c(O)c12,C09702
2554,2554,,O=C(O)c1cc2c(O)cc(O)cc2cc1O,C21197
2555,2555,,O=C(O)C=c1ccccc1=CC(=O)C(=O)O,C15718
2556,2556,,COc1cc(O)c2c(=O)oc(C)c(C)c2c1,C09701
2557,2557,,C=CCOC=Cc1ccc(OC)c(OC)c1,C11981
2558,2558,,COc1cc2c(cc1C)C(=O)C(C)CC2O,C09666
2559,2559,,COc1cc2c(cc1OC)OC(C)(C)C=C2,C08754
2560,2560,,CC1CCC2C(C=CC3COC(=O)C32C)C1,C09261
2561,2561,,C=C(C)C1CCC2=CC(=O)C(O)C(C)C2C1,C09414
2562,2562,,C=C(C)C1CCC2(C)CCC(O)C(C)=C2C1,C16430
2563,2563,,C=C(C)C1CCC2(C)CCC(O)C(=C)C2C1,C16458
2564,2564,,C=C1CCC2OC2(C)CCC2C1CC2(C)C,C16397
2565,2565,,C=C1CCC(C(C)C)=CC2C1CCC2(C)O,C16837
2566,2566,,COC=Cc1cc2c(cc1C(=O)O)OCO2,C11982
2567,2567,,COc1cc2ccc(=O)oc2c(O)c1OC,C16855
2568,2568,,COc1cc2ccc(=O)oc2c(OC)c1O,C16856
2569,2569,,O=C(O)C1(O)C=Cc2ccc(CO)cc2O1,C13714
2570,2570,,O=C(O)C(=O)C=Cc1ccc(CO)cc1O,C13715
2571,2571,,COc1cc(OC)c2ccc(=O)oc2c1O,C09012
2572,2572,,O=C(O)C=C(CC(=O)O)c1ccc(O)cc1,C10234
2573,2573,,C=CCc1cc2c(c(OC)c1OC)OCO2,C10188
2574,2574,,C=CCc1cc(OC)c2c(c1OC)OCO2,C10170
2575,2575,,c1cc(OCC2CO2)cc(OCC2CO2)c1,C18690
2576,2576,,CCOC(=O)c1ccccc1C(=O)OCC,C13782
2577,2577,,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,C10147
2578,2578,,O=C1c2ccccc2C(=O)C1c1ccccc1,C07297
2579,2579,,O=C(O)c1c2ccccc2cc2ccccc12,C12724
2580,2580,,O=C(O)c1cccc2ccc3ccccc3c12,C17720
2581,2581,,C=C1CCC2C(CC2(C)C)C(=O)CCC1O,C16461
2582,2582,,CC1(C)CC2C(=O)CCC3OC3(C)CCC21,C16467
2583,2583,,CC1CCC(C(C)(C)O)CC2=C1CCC2C,C09417
2584,2584,,CC(C)C1CCC2(C)CCCC(=O)C2(C)C1,C16306
2585,2585,,CC1=CC2C(CC1)C(C)(O)CCCC2(C)C,C09423
2586,2586,,CC1CCCC2(C)CCC3(C(C)(C)O)CC123,C09392
2587,2587,,CC1=CCCC(C)C12CCC(C(C)(C)O)C2,C16454
2588,2588,,CC1=CCC2(C)CCC(C(C)C)C2(O)CC1,C09369
2589,2589,,CC1CCC=C2CCC(C(C)(C)O)C(C)C21,C22045
2590,2590,,Oc1cc2ccccc2[o+]c1-c1ccccc1,C21256
2591,2591,,CCCC(=O)c1c(O)cc(OC)c(C)c1O,C10410
2592,2592,,COc1c(O)ccc2cc3ccccc3cc12,C15712
2593,2593,,c1ccc2c(c1)OC1c3ccccc3OCC21,C21943
2594,2594,,O=C(C=Cc1ccc(O)cc1)c1ccccc1,C13840
2595,2595,,O=C(C=Cc1ccccc1)c1ccccc1O,C09062
2596,2596,,O=C(C=Cc1ccccc1)c1ccc(O)cc1,C13841
2597,2597,,CC(=O)C=CC=CC=CC=Cc1ccccc1,C16500
2598,2598,,c1ccc(C2COCC2c2ccccc2)cc1,C13897
2599,2599,,COC(=O)C1=COC(O)C2C(CO)=CCC12,C09519
2600,2600,,O=C1c2c(O)cccc2Cc2cccc(O)c21,C06547
2601,2601,,O=C(O)C1(O)c2ccccc2-c2ccccc21,C18331
2602,2602,,OCC(O)C1=CC#CC2OC23C=CC=C3C#C1,C11163
2603,2603,,CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,C18611
2604,2604,,OC1Cc2ccccc2OC1c1ccccc1,C21254
2605,2605,,Oc1ccc2c(c1)OC(c1ccccc1)CC2,C09496
2606,2606,,CC(C)=CCC1=CC(=O)c2ccccc2C1=O,C10066
2607,2607,,C1=Cc2cc3cccc4ccc5ccc1c2c5c43,C18640
2608,2608,,c1cc2c3c(c1)ccc1ccc4cccc-2c4c13,C18799
2609,2609,,O=c1c2cc(O)ccc2oc2cccc(O)c12,C09801
2610,2610,,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,C09055
2611,2611,,CC1(C)C=Cc2c(ccc3ccc(=O)oc23)O1,C09053
2612,2612,,Cc1cc(=O)oc2c1cc(C)c1occ(C)c12,C18989
2613,2613,,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,C09058
2614,2614,,COc1cc(C=Cc2ccccc2)oc(=O)c1,C09663
2615,2615,,O=C(OCc1ccccc1)c1ccc(O)cc1,C14120
2616,2616,,O=C1CCCc2cc3cccc(O)c3c(O)c21,C14925
2617,2617,,COc1ccc(C(=O)c2ccccc2)c(O)c1,C13908
2618,2618,,CC1=C2C(=O)c3c(C)coc3CC2(C)C2CC12,C16799
2619,2619,,CC1=Cc2c(C(C)C)ccc(C)c2C(=O)C1=O,C10113
2620,2620,,CCC(c1ccc(O)cc1)c1ccc(O)cc1,C14939
2621,2621,,c1cc2ccc3ccc4c5c(cc(c1)c2c35)CC4,C18772
2622,2622,,c1ccc2cc3c(ccc4ccccc43)cc2c1,C13968
2623,2623,,c1ccc2c(c1)c1ccccc1c1ccccc21,C18999
2624,2624,,c1ccc2c(c1)ccc1ccc3ccccc3c12,C18661
2625,2625,,COc1c2ccoc2cc2oc(C)cc(=O)c12,C08785
2626,2626,,O=C(Oc1ccc(O)cc1)c1ccc(O)cc1,C17686
2627,2627,,C=C(C)c1cc2cc(C(C)=O)c(OC)cc2o1,C08506
2628,2628,,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,C18610
2629,2629,,COC(=O)C(C)Oc1ccc2ccccc2c1,C11205
2630,2630,,Oc1cc(O)cc(CCc2ccccc2O)c1,C09994
2631,2631,,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,C09996
2632,2632,,CCCCOC(=O)CCC(=O)OCCCC,C18612
2633,2633,,CC(C)OC(=O)CCCCC(=O)OC(C)C,C14255
2634,2634,,CC1=CC(=O)c2c(C)coc2CC(C)=CCC1,C16445
2635,2635,,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,C09128
2636,2636,,C=C1C(=O)OC2C1CC=C(C)C1CCC(=C)C12,C09147
2637,2637,,C=C1C(=O)OC2C1CCC(=C)C1CC=C(C)C12,C17407
2638,2638,,C=C1CCCC2(C)C=C3OC(=O)C(C)=C3CC12,C17378
2639,2639,,C=CC1(C)Cc2occ(C)c2C(=O)C1C(=C)C,C16429
2640,2640,,C=C1C2CC2C2(C)Cc3occ(C)c3C(O)C12,C16472
2641,2641,,O=C1CCC(C2CCc3cc(O)ccc3C2)C1,C14863
2642,2642,,CC(C)=CC(=O)C1=C(c2ccoc2)CCC1C,C09399
2643,2643,,CC(C)=CCCC(C)=CCc1ccccc1O,C05513
2644,2644,,O=C1C=CC2OC(c3ccccc3)C(O)C2O1,C09668
2645,2645,,O=c1c(=O)c2cccc3ccc4cccc1c4c32,C17718
2646,2646,,O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)C=C3,C17725
2647,2647,,O=C1C=Cc2ccc3c4c(ccc1c24)C=CC3=O,C17724
2648,2648,,COc1cc2c(cc1C(C)=O)C=CC(C)(C)O2,C08741
2649,2649,,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3CC12,C09245
2650,2650,,COc1ccc2ccc3cccc4ccc1c2c34,C17726
2651,2651,,C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,C09226
2652,2652,,C=C1C(=O)OC2C1CCC1(C)CCCC(=C)C21,C09125
2653,2653,,C=C1C(=O)OC2C3=C(C)CCCC3(C)CCC12,C09195
2654,2654,,C=C1C(=O)OC2CC3(C)CCCC(C)C3=CC12,C09030
2655,2655,,CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1,C09433
2656,2656,,C=C1CCCC2(C)CC3OC(=O)C(C)=C3CC12,C17379
2657,2657,,CC1CC(=O)C2(C)C(C)c3ccoc3CC12C,C09450
2658,2658,,CC1=CCCC(C)C(=O)Cc2c(C)coc2C1,C16865
2659,2659,,C=C1C(=O)OC2C1CCC1(C)CCC=C(C)C21,C09124
2660,2660,,C=C1C(=O)OC2C=C3CCCC(C)C3(C)CC12,C09149
2661,2661,,C=C1C(O)CCC2(C)Cc3occ(C)c3CC12,C17377
2662,2662,,CC1=CCC2=C(C)C(=O)OC2CC(C)=CCC1,C09208
2663,2663,,C=CC(OC(C)=O)c1ccc(OC(C)=O)cc1,C10167
2664,2664,,COC1=CC(O)(C(C)=O)c2ccc(OC)cc21,C17412
2665,2665,,Oc1c(O)c2cccc3ccc4cccc1c4c32,C17717
2666,2666,,Oc1ccc2ccc3c(O)ccc4ccc1c2c43,C17730
2667,2667,,Oc1ccc2ccc3ccc(O)c4ccc1c2c34,C17731
2668,2668,,Oc1ccc2ccc3c4c(ccc1c24)=CC1OC31,C17732
2669,2669,,Oc1ccc2ccc3c4c(ccc1c24)C1OC1C=3,C17733
2670,2670,,CC1(C)CCCC2=C1C1OC(=O)C(=CO)C1C2,C17530
2671,2671,,C=C1COC(=O)C12CC1CCCC(C)C1(C)C2,C09091
2672,2672,,CC1=C(C=O)C2C(C(C)C)CCC1(C)C2C=O,C09418
2673,2673,,Cc1coc2c1CC1(C)C(C)CCCC1(O)C2,C09478
2674,2674,,CC1(C)CCCC2(C)C3=C(CCC12)C(=O)OC3,C09117
2675,2675,,CC1=C2CC3(C)C(C)CCCC3CC2OC1=O,C09150
2676,2676,,CC1=CCC(=C(C)CO)C(=O)CC(C)=CCC1,C16871
2677,2677,,CC1=C2C(O)C3CCC(C)C2(CC1=O)C3(C)C,C16886
2678,2678,,CC1=CCCC2(C)OC2CC(=C(C)C)C(=O)C1,C16868
2679,2679,,CC(=O)CCC1C2CC(=C(C)C)C(=O)CC12C,C16872
2680,2680,,CC1=CCCC(C)C(=O)CC(=C(C)C)C(=O)C1,C16433
2681,2681,,CC1=CC2(O)OC3(CC2=C(C)C)C(C)CCC13,C16428
2682,2682,,CC1(C)CCCC2(C)C3C(=O)OCC3=CCC12,C09140
2683,2683,,C=C(C)C1CCC(C)C2CC(=O)C(C)=C2C1O,C09427
2684,2684,,C=C(C)C1CCC2(C)CCC3OC1C2(O)C3=C,C17000
2685,2685,,CC1=CC2C(CC1)C(C(=O)O)=CCC2C(C)C,C09460
2686,2686,,CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,C09452
2687,2687,,O=C(O)c1cccc2c1OC(O)(C(=O)O)C=C2,C13702
2688,2688,,O=C(O)C(=O)C=Cc1cccc(C(=O)O)c1O,C13703
2689,2689,,O=C(O)c1cc2c(O)c(O)c(O)cc2cc1O,C21198
2690,2690,,COc1cc2oc(=O)ccc2c(OC)c1OC,C09054
2691,2691,,CC(O)Cc1cc2cc(O)cc(O)c2c(=O)o1,C09696
2692,2692,,OC1c2cccc3ccc4cccc(c4c23)C1O,C17716
2693,2693,,CCCCCCCOC(=O)c1ccc(O)cc1,C14449
2694,2694,,CCCCCCCOc1ccc(C(=O)O)cc1,C13894
2695,2695,,CC1=C(C=O)C2C(C(C)C)CCC1(C)C2CO,C09419
2696,2696,,CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O,C09422
2697,2697,,CC(C)C1C=C2C(CO)=CCC(O)C2(C)CC1,C16995
2698,2698,,CC1=CCCC(C)C(=O)CC(C(C)C)C(=O)C1,C16873
2699,2699,,CC(=CCCC1(C)C2C=C(CO)CCC21)CO,C09472
2700,2700,,C=C(C)C1CCC2(C)CCC(O)C2(C(C)=O)C1,C16431
2701,2701,,CCCC=CC=CCCCCCCCCC=O,C19488
2702,2702,,O=C1c2ccccc2C(=O)c2cc(CO)ccc21,C10095
